DATE,DPT,WBT,DBT,Normal_Temp
2021-05-09,20.532361963190183,21.905981595092026,30.66990875,33.3
2021-05-10,20.510506134969326,21.890567484662576,30.080716250000002,33.3
2021-05-11,20.488650306748468,21.87515337423313,30.8001425,33.3
2021-05-12,20.466794478527607,21.859739263803682,30.995445,33.3
2021-05-13,20.44493865030675,21.844325153374232,31.85114125,33.3
2021-05-14,20.42308282208589,21.828911042944785,30.5696775,33.3
2021-05-15,20.40122699386503,21.81349693251534,30.860315,33.3
2021-05-16,20.379371165644173,21.798082822085888,31.182692499999998,33.3
2021-05-17,20.357515337423315,21.78266871165644,31.96707125,33.3
2021-05-18,20.335659509202454,21.767254601226995,31.3327875,33.3
2021-05-19,20.313803680981597,21.751840490797548,30.1405325,33.3
2021-05-20,20.291947852760735,21.736426380368098,30.73902,33.3
2021-05-21,20.270092024539878,21.72101226993865,32.30106875,33.3
2021-05-22,20.24823619631902,21.705598159509204,32.072665,33.3
2021-05-23,20.22638036809816,21.690184049079754,30.78679375,33.3
2021-05-24,20.2045245398773,21.674769938650307,31.1820025,33.3
2021-05-25,20.182668711656444,21.65935582822086,30.939,33.3
2021-05-26,20.160812883435582,21.64394171779141,31.13164625,33.3
2021-05-27,20.138957055214725,21.628527607361963,30.206785,33.3
2021-05-28,20.117101226993867,21.613113496932517,30.399245,33.3
2021-05-29,20.095245398773006,21.597699386503066,30.31430875,33.3
2021-05-30,20.07338957055215,21.58228527607362,30.2670125,33.3
2021-05-31,20.05153374233129,21.566871165644173,29.85859125,33.3
2021-06-01,20.02967791411043,21.551457055214723,28.87184375,32.0
2021-06-02,20.007822085889572,21.536042944785276,28.64103,32.0
2021-06-03,19.985966257668714,21.52062883435583,28.267757500000002,32.0
2021-06-04,19.964110429447853,21.50521472392638,27.79299,32.0
2021-06-05,19.942254601226995,21.489800613496932,28.27339875,32.0
2021-06-06,19.920398773006134,21.474386503067485,27.900503750000002,32.0
2021-06-07,19.898542944785277,21.45897239263804,27.26736125,32.0
2021-06-08,19.87668711656442,21.44355828220859,26.21079375,32.0
2021-06-09,19.854831288343558,21.42814417177914,26.60561875,32.0
2021-06-10,19.8329754601227,21.412730061349695,26.21875375,32.0
2021-06-11,19.811119631901843,21.397315950920245,27.327627500000002,32.0
2021-06-12,19.78926380368098,21.381901840490798,27.11545,32.0
2021-06-13,19.767407975460124,21.36648773006135,28.1878,32.0
2021-06-14,19.745552147239266,21.3510736196319,27.99677375,32.0
2021-06-15,19.723696319018405,21.335659509202454,29.04707625,32.0
2021-06-16,19.701840490797547,21.320245398773007,28.57938125,32.0
2021-06-17,19.679984662576686,21.304831288343557,29.453435,32.0
2021-06-18,19.65812883435583,21.28941717791411,29.495013750000002,32.0
2021-06-19,19.63627300613497,21.274003067484664,29.13805125,32.0
2021-06-20,19.614417177914113,21.258588957055213,29.11439125,32.0
2021-06-21,19.592561349693252,21.243174846625767,29.33331625,32.0
2021-06-22,19.570705521472394,21.22776073619632,29.43366375,32.0
2021-06-23,19.548849693251533,21.21234662576687,28.775125,32.0
2021-06-24,19.526993865030676,21.196932515337423,28.621389999999998,32.0
2021-06-25,19.505138036809818,21.181518404907976,29.0087175,32.0
2021-06-26,19.483282208588957,21.16610429447853,28.53582,32.0
2021-06-27,19.4614263803681,21.15069018404908,29.55822,32.0
2021-06-28,19.43957055214724,21.135276073619632,28.53738,32.0
2021-06-29,19.41771472392638,21.119861963190186,28.907005,32.0
2021-06-30,19.395858895705523,21.104447852760735,28.0439775,32.0
2021-07-01,19.374003067484665,21.08903374233129,28.35108,29.9
2021-07-02,19.352147239263804,21.073619631901842,28.181355,29.9
2021-07-03,19.330291411042946,21.05820552147239,28.2818525,29.9
2021-07-04,19.308435582822085,21.042791411042945,28.0497075,29.9
2021-07-05,19.286579754601227,21.027377300613498,27.74881,29.9
2021-07-06,19.26472392638037,21.011963190184048,27.41717,29.9
2021-07-07,19.24286809815951,20.9965490797546,27.66466875,29.9
2021-07-08,19.22101226993865,20.981134969325154,28.06153625,29.9
2021-07-09,19.199156441717793,20.965720858895704,27.88952,29.9
2021-07-10,19.177300613496932,20.950306748466257,27.52973375,29.9
2021-07-11,19.155444785276075,20.93489263803681,28.26234,29.9
2021-07-12,19.133588957055217,20.91947852760736,27.9326475,29.9
2021-07-13,19.111733128834356,20.904064417177914,27.914765,29.9
2021-07-14,19.089877300613498,20.888650306748467,27.5709925,29.9
2021-07-15,19.06802147239264,20.87323619631902,28.8221475,29.9
2021-07-16,19.04616564417178,20.85782208588957,28.934205,29.9
2021-07-17,19.02430981595092,20.842407975460123,28.72594375,29.9
2021-07-18,19.002453987730064,20.826993865030676,28.75802625,29.9
2021-07-19,18.980598159509203,20.811579754601226,29.55663375,29.9
2021-07-20,18.958742331288345,20.79616564417178,29.9223225,29.9
2021-07-21,18.936886503067484,20.780751533742333,29.142195,29.899999999999995
2021-07-22,18.915030674846626,20.765337423312882,29.0313125,29.9
2021-07-23,18.89317484662577,20.749923312883435,29.736483749999998,29.9
2021-07-24,18.871319018404908,20.73450920245399,29.55512375,29.9
2021-07-25,18.84946319018405,20.71909509202454,29.33492125,29.9
2021-07-26,18.827607361963192,20.70368098159509,28.67884,29.9
2021-07-27,18.80575153374233,20.688266871165645,28.97328,29.9
2021-07-28,18.783895705521473,20.672852760736195,28.758512500000002,29.9
2021-07-29,18.762039877300616,20.657438650306748,28.937617499999998,29.9
2021-07-30,18.740184049079755,20.6420245398773,28.8799725,29.9
2021-07-31,18.718328220858897,20.62661042944785,28.832755,29.9
2021-08-01,18.696472392638036,20.611196319018404,29.323430000000002,29.5
2021-08-02,18.674616564417178,20.595782208588957,28.69691625,29.5
2021-08-03,18.65276073619632,20.58036809815951,28.5706475,29.5
2021-08-04,18.630904907975463,20.56495398773006,28.83316875,29.5
2021-08-05,18.6090490797546,20.549539877300614,28.57317625,29.5
2021-08-06,18.587193251533744,20.534125766871163,28.45113875,29.5
2021-08-07,18.565337423312883,20.518711656441717,28.6802,29.5
2021-08-08,18.543481595092025,20.50329754601227,28.98163625,29.5
2021-08-09,18.521625766871168,20.487883435582823,28.986175,29.5
2021-08-10,18.499769938650306,20.472469325153373,28.63857875,29.5
2021-08-11,18.47791411042945,20.457055214723926,28.72927,29.5
2021-08-12,18.45605828220859,20.44164110429448,29.12210625,29.5
2021-08-13,18.43420245398773,20.42622699386503,29.087995,29.5
2021-08-14,18.412346625766872,20.410812883435582,28.74289,29.5
2021-08-15,18.390490797546015,20.395398773006136,28.5503775,29.5
2021-08-16,18.368634969325154,20.379984662576685,28.79442875,29.5
2021-08-17,18.346779141104296,20.36457055214724,29.007115,29.5
2021-08-18,18.324923312883435,20.349156441717792,28.72522,29.5
2021-08-19,18.303067484662577,20.33374233128834,28.54601625,29.5
2021-08-20,18.28121165644172,20.318328220858895,28.60354625,29.5
2021-08-21,18.25935582822086,20.302914110429448,29.30725375,29.5
2021-08-22,18.2375,20.2875,29.02423375,29.5
2021-08-23,18.215644171779143,20.27208588957055,28.669515,29.5
2021-08-24,18.193788343558282,20.256671779141104,28.6859175,29.5
2021-08-25,18.171932515337424,20.241257668711654,29.02285125,29.5
2021-08-26,18.150076687116567,20.225843558282207,29.23286285714286,29.5
2021-08-27,18.128220858895705,20.21042944785276,29.360875,29.5
2021-08-28,18.106365030674848,20.195015337423314,29.2168925,29.5
2021-08-29,18.08450920245399,20.179601226993864,29.62636125,29.5
2021-08-30,18.06265337423313,20.164187116564417,28.904035714285715,29.5
2021-08-31,18.04079754601227,20.14877300613497,29.54931625,29.5
2021-09-01,18.018941717791414,20.13335889570552,26.66690875,30.2
2021-09-02,17.997085889570553,20.117944785276073,26.832725,30.2
2021-09-03,17.975230061349695,20.102530674846626,26.886015,30.2
2021-09-04,17.953374233128834,20.087116564417176,27.1054725,30.2
2021-09-05,17.931518404907976,20.07170245398773,26.81054875,30.2
2021-09-06,17.90966257668712,20.056288343558283,27.6462775,30.2
2021-09-07,17.887806748466257,20.040874233128832,27.41413625,30.2
2021-09-08,17.8659509202454,20.025460122699386,27.7283125,30.2
2021-09-09,17.844095092024542,20.01004601226994,27.17485,30.2
2021-09-10,17.82223926380368,19.994631901840492,27.74128,30.2
2021-09-11,17.800383435582823,19.979217791411042,27.3935925,30.2
2021-09-12,17.778527607361966,19.963803680981595,27.49904375,30.2
2021-09-13,17.756671779141104,19.948389570552145,26.98390625,30.2
2021-09-14,17.734815950920247,19.932975460122698,27.51219625,30.2
2021-09-15,17.712960122699386,19.91756134969325,27.1325425,30.2
2021-09-16,17.691104294478528,19.902147239263805,27.15865625,30.2
2021-09-17,17.66924846625767,19.886733128834354,26.730598571428573,30.2
2021-09-18,17.647392638036813,19.871319018404908,27.0059425,30.2
2021-09-19,17.62553680981595,19.85590490797546,26.79036625,30.2
2021-09-20,17.603680981595094,19.84049079754601,26.9078775,30.2
2021-09-21,17.581825153374233,19.825076687116564,26.70890625,30.2
2021-09-22,17.559969325153375,19.809662576687117,27.12164125,30.2
2021-09-23,17.538113496932517,19.794248466257667,26.54404125,30.2
2021-09-24,17.516257668711656,19.77883435582822,26.7266175,30.2
2021-09-25,17.4944018404908,19.763420245398773,26.491511250000002,30.2
2021-09-26,17.472546012269937,19.748006134969323,26.70295375,30.2
2021-09-27,17.45069018404908,19.732592024539876,26.43733,30.2
2021-09-28,17.428834355828222,19.71717791411043,26.7500475,30.2
2021-09-29,17.406978527607365,19.701763803680983,26.52323875,30.2
2021-09-30,17.385122699386503,19.686349693251532,26.7483725,30.2
2021-10-01,17.363266871165646,19.670935582822086,26.91662,33.1
2021-10-02,17.341411042944785,19.655521472392635,26.755502500000002,33.1
2021-10-03,17.319555214723927,19.64010736196319,26.67320714285714,33.1
2021-10-04,17.29769938650307,19.624693251533742,26.71992625,33.1
2021-10-05,17.27584355828221,19.609279141104295,26.639155000000002,33.1
2021-10-06,17.25398773006135,19.593865030674845,26.3877975,33.1
2021-10-07,17.232131901840493,19.5784509202454,26.704184285714287,33.1
2021-10-08,17.21027607361963,19.56303680981595,26.5600875,33.1
2021-10-09,17.188420245398774,19.5476226993865,26.3778125,33.1
2021-10-10,17.166564417177916,19.532208588957054,26.44801625,33.1
2021-10-11,17.144708588957055,19.516794478527608,26.711675,33.1
2021-10-12,17.122852760736198,19.501380368098157,26.81979875,33.1
2021-10-13,17.100996932515336,19.48596625766871,26.7919525,33.1
2021-10-14,17.07914110429448,19.470552147239264,26.7633275,33.1
2021-10-15,17.05728527607362,19.455138036809814,27.28342125,33.1
2021-10-16,17.035429447852763,19.439723926380367,27.76397875,33.1
2021-10-17,17.013573619631902,19.42430981595092,27.5025475,33.1
2021-10-18,16.991717791411045,19.408895705521473,27.7323575,33.1
2021-10-19,16.969861963190183,19.393481595092023,27.84076,33.1
2021-10-20,16.948006134969326,19.378067484662576,28.1841675,33.1
2021-10-21,16.926150306748468,19.362653374233126,27.780450000000002,33.1
2021-10-22,16.90429447852761,19.34723926380368,28.1462925,33.1
2021-10-23,16.88243865030675,19.331825153374233,28.3426775,33.1
2021-10-24,16.86058282208589,19.316411042944786,28.18012,33.1
2021-10-25,16.83872699386503,19.300996932515336,27.80408,33.1
2021-10-26,16.816871165644173,19.28558282208589,27.6017975,33.1
2021-10-27,16.795015337423315,19.270168711656442,27.609088749999998,33.1
2021-10-28,16.773159509202454,19.254754601226992,27.311992500000002,33.1
2021-10-29,16.751303680981597,19.239340490797545,27.14542875,33.1
2021-10-30,16.729447852760735,19.2239263803681,27.00866,33.1
2021-10-31,16.707592024539878,19.208512269938648,27.07785625,33.1
2021-11-01,16.68573619631902,19.1930981595092,27.140136249999998,33.4
2021-11-02,16.663880368098162,19.177684049079755,27.14213375,33.4
2021-11-03,16.6420245398773,19.162269938650304,27.014025,33.4
2021-11-04,16.620168711656444,19.146855828220858,27.04295,33.4
2021-11-05,16.598312883435582,19.13144171779141,26.75163,33.4
2021-11-06,16.576457055214725,19.116027607361964,26.818595,33.4
2021-11-07,16.554601226993867,19.100613496932514,26.59691375,33.4
2021-11-08,16.532745398773006,19.085199386503067,26.53670125,33.4
2021-11-09,16.51088957055215,19.069785276073617,26.474485,33.4
2021-11-10,16.489033742331287,19.05437116564417,26.36908,33.4
2021-11-11,16.46717791411043,19.038957055214723,26.32322875,33.4
2021-11-12,16.445322085889572,19.023542944785277,26.32366375,33.4
2021-11-13,16.423466257668714,19.008128834355826,26.25533125,33.4
2021-11-14,16.401610429447853,18.99271472392638,26.25103375,33.4
2021-11-15,16.379754601226995,18.977300613496933,26.2557125,33.4
2021-11-16,16.357898773006134,18.961886503067483,26.32380125,33.4
2021-11-17,16.336042944785277,18.946472392638036,26.6795725,33.4
2021-11-18,16.31418711656442,18.93105828220859,26.64453125,33.4
2021-11-19,16.29233128834356,18.91564417177914,27.40682875,33.4
2021-11-20,16.2704754601227,18.900230061349692,26.88806125,33.4
2021-11-21,16.248619631901843,18.884815950920245,27.4249175,33.4
2021-11-22,16.22676380368098,18.869401840490795,27.143285,33.4
2021-11-23,16.204907975460124,18.85398773006135,27.697945,33.4
2021-11-24,16.183052147239266,18.8385736196319,27.3334475,33.4
2021-11-25,16.161196319018405,18.823159509202455,27.51936375,33.4
2021-11-26,16.139340490797547,18.807745398773005,27.62451125,33.4
2021-11-27,16.117484662576686,18.792331288343558,27.614095,33.4
2021-11-28,16.09562883435583,18.776917177914108,27.50074125,33.4
2021-11-29,16.07377300613497,18.76150306748466,27.20052625,33.4
2021-11-30,16.051917177914113,18.746088957055214,27.419415,33.4
2021-12-01,16.030061349693252,18.730674846625767,29.78836625,31.9
2021-12-02,16.008205521472394,18.715260736196317,29.7012775,31.9
2021-12-03,15.986349693251535,18.69984662576687,29.59220625,31.9
2021-12-04,15.964493865030676,18.684432515337424,29.85238125,31.9
2021-12-05,15.942638036809818,18.669018404907973,30.008634999999998,31.9
2021-12-06,15.920782208588959,18.653604294478527,29.38574625,31.9
2021-12-07,15.8989263803681,18.63819018404908,29.009395,31.9
2021-12-08,15.877070552147242,18.622776073619633,28.832325,31.9
2021-12-09,15.85521472392638,18.607361963190183,28.4680375,31.9
2021-12-10,15.833358895705523,18.591947852760736,28.12037375,31.9
2021-12-11,15.811503067484663,18.576533742331286,27.8941625,31.9
2021-12-12,15.789647239263804,18.56111963190184,27.7296025,31.9
2021-12-13,15.767791411042946,18.545705521472392,27.664984999999998,31.9
2021-12-14,15.745935582822087,18.530291411042946,27.40513125,31.9
2021-12-15,15.724079754601227,18.514877300613495,27.657495714285716,31.9
2021-12-16,15.70222392638037,18.49946319018405,27.350445,31.9
2021-12-17,15.68036809815951,18.484049079754598,27.27388,31.9
2021-12-18,15.658512269938651,18.46863496932515,27.14728,31.9
2021-12-19,15.636656441717793,18.453220858895705,27.12197625,31.9
2021-12-20,15.614800613496934,18.437806748466258,26.93410125,31.9
2021-12-21,15.592944785276075,18.422392638036808,26.88346875,31.9
2021-12-22,15.571088957055217,18.40697852760736,27.01428375,31.9
2021-12-23,15.549233128834356,18.391564417177914,27.08480625,31.9
2021-12-24,15.527377300613498,18.376150306748464,27.1109725,31.9
2021-12-25,15.505521472392639,18.360736196319017,27.2319125,31.9
2021-12-26,15.48366564417178,18.34532208588957,27.48302125,31.9
2021-12-27,15.461809815950922,18.329907975460124,27.92167,31.9
2021-12-28,15.439953987730062,18.314493865030673,27.97458,31.9
2021-12-29,15.418098159509203,18.299079754601227,28.4516675,31.9
2021-12-30,15.396242331288345,18.283665644171776,29.0573675,31.9
2021-12-31,15.374386503067486,18.26825153374233,29.72907625,31.9
2022-01-01,15.352530674846626,18.252837423312883,28.05002125,30.4
2022-01-02,15.330674846625769,18.237423312883436,28.54168,30.4
2022-01-03,15.30881901840491,18.222009202453986,28.8196975,30.4
2022-01-04,15.28696319018405,18.20659509202454,28.9024525,30.4
2022-01-05,15.265107361963192,18.19118098159509,28.64879625,30.4
2022-01-06,15.243251533742331,18.175766871165642,28.883745,30.4
2022-01-07,15.221395705521473,18.160352760736195,28.999055,30.4
2022-01-08,15.199539877300616,18.14493865030675,29.09201375,30.4
2022-01-09,15.177684049079755,18.1295245398773,28.64794625,30.4
2022-01-10,15.155828220858897,18.11411042944785,28.7114475,30.4
2022-01-11,15.133972392638038,18.098696319018405,28.48235875,30.4
2022-01-12,15.112116564417178,18.083282208588955,28.43101625,30.4
2022-01-13,15.09026073619632,18.067868098159508,28.24009375,30.4
2022-01-14,15.068404907975461,18.05245398773006,27.964993749999998,30.4
2022-01-15,15.046549079754602,18.037039877300614,27.85330625,30.4
2022-01-16,15.024693251533744,18.021625766871164,27.8466825,30.4
2022-01-17,15.002837423312885,18.006211656441717,27.56081,30.4
2022-01-18,14.980981595092025,17.990797546012267,27.5820525,30.4
2022-01-19,14.959125766871168,17.97538343558282,27.49407,30.4
2022-01-20,14.937269938650308,17.959969325153374,27.49160875,30.4
2022-01-21,14.915414110429449,17.944555214723927,27.61054306625,30.4
2022-01-22,14.893558282208591,17.929141104294477,27.62352342625,30.4
2022-01-23,14.87170245398773,17.91372699386503,27.67620378625,30.4
2022-01-24,14.849846625766872,17.89831288343558,26.11982414625,30.4
2022-01-25,14.827990797546013,17.882898773006133,26.03744229142857,30.4
2022-01-26,14.806134969325154,17.867484662576686,26.243238615,30.4
2022-01-27,14.784279141104296,17.85207055214724,26.241978975,30.4
2022-01-28,14.762423312883437,17.83665644171779,26.20500183375,30.4
2022-01-29,14.740567484662577,17.821242331288342,26.04991969375,30.4
2022-01-30,14.71871165644172,17.805828220858896,26.11640880375,30.4
2022-01-31,14.69685582822086,17.790414110429445,26.3249016625,30.4
2022-02-01,14.675,17.775,22.559915,31.1
2022-02-02,17.8125,19.8,22.66347,31.1
2022-02-03,19.2,20.75,23.3433375,31.1
2022-02-04,13.9125,17.675,22.35936,31.1
2022-02-05,13.675,17.3375,22.49311875,31.1
2022-02-06,16.1375,19.275,23.91817125,31.1
2022-02-07,18.5125,20.175,22.54699375,31.1
2022-02-08,17.6,19.55,22.529455,31.1
2022-02-09,17.225,19.375,22.95,31.1
2022-02-10,15.3875,18.875,24.3,31.1
2022-02-11,12.5375,18.55,27.025000000000002,31.1
2022-02-12,14.525,18.9,25.45,31.1
2022-02-13,17.7125,20.325,24.775,31.1
2022-02-14,13.600000000000001,18.325,24.85,31.1
2022-02-15,16.325,19.25,23.9,31.1
2022-02-16,17.7625,19.85,23.3875,31.1
2022-02-17,18.12857142857143,20.25714285714286,23.97142857142857,31.1
2022-02-18,15.65,19.025,24.125,31.1
2022-02-19,16.95714285714286,20.285714285714285,25.82857142857143,31.1
2022-02-20,16.542857142857144,19.942857142857143,25.542857142857144,31.1
2022-02-21,13.866666666666667,18.833333333333332,26.066666666666666,31.100000000000005
2022-02-22,15.514285714285714,19.142857142857142,24.599999999999998,31.1
2022-02-23,16.97142857142857,20.25714285714286,25.8,31.1
2022-02-24,18.442857142857143,21.657142857142855,27.37142857142857,31.1
2022-02-25,17.383333333333336,19.983333333333334,25.53333333333333,31.100000000000005
2022-02-26,14.137500000000001,18.825,25.65,31.1
2022-02-27,15.025,19.325,25.975,31.1
2022-02-28,15.414285714285715,20.02857142857143,27.400000000000002,31.1
2022-03-01,17.02857142857143,20.771428571428572,27.142857142857142,32.6
2022-03-02,15.828571428571431,20.285714285714285,27.25714285714286,32.6
2022-03-03,15.742857142857144,20.8,29.02857142857143,32.6
2022-03-04,11.385714285714286,18.685714285714287,28.657142857142855,32.6
2022-03-05,13.87142857142857,19.685714285714287,28.428571428571427,32.6
2022-03-06,15.987499999999999,20.725,28.35,32.6
2022-03-07,18.74285714285714,22.285714285714285,28.714285714285715,32.6
2022-03-08,17.642857142857142,22.228571428571428,30.342857142857145,32.6
2022-03-09,19.085714285714285,23.057142857142857,30.400000000000002,32.6
2022-03-10,18.9625,22.825,29.95,32.6
2022-03-11,17.8,22.485714285714288,30.857142857142858,32.6
2022-03-12,18.085714285714285,22.542857142857144,30.400000000000002,32.6
2022-03-13,13.299999999999999,20.62857142857143,31.25714285714286,32.6
2022-03-14,10.924999999999999,19.5,30.875,32.6
2022-03-15,15.4,21.542857142857144,31.514285714285716,32.6
2022-03-16,15.757142857142856,21.8,31.542857142857144,32.6
2022-03-17,18.900000000000002,23.37142857142857,31.74285714285714,32.6
2022-03-18,19.1875,23.275,30.425,32.6
2022-03-19,22.342857142857145,24.428571428571427,28.914285714285715,32.6
2022-03-20,23.142857142857142,24.74285714285714,28.17142857142857,32.6
2022-03-21,22.185714285714287,24.2,28.428571428571427,32.6
2022-03-22,15.928571428571429,21.057142857142857,29.37142857142857,32.6
2022-03-23,14.2,20.625,30.3,32.6
2022-03-24,18.7,22.775,30.1,32.6
2022-03-25,20.385714285714283,23.285714285714285,29.0,32.6
2022-03-26,23.442857142857143,25.285714285714285,29.342857142857145,32.6
2022-03-27,23.842857142857145,25.514285714285712,29.314285714285713,32.6
2022-03-28,24.385714285714283,25.914285714285715,29.485714285714288,32.6
2022-03-29,23.114285714285717,25.314285714285713,30.2,32.6
2022-03-30,23.214285714285715,25.085714285714285,29.25714285714286,32.6
2022-03-31,22.875,24.5,27.95,32.6
2022-04-01,21.7375,23.725,27.85,33.0
2022-04-02,22.325,24.25,28.349999999999998,33.0
2022-04-03,21.875,24.225,29.0,33.0
2022-04-04,23.87142857142857,25.62857142857143,29.62857142857143,33.0
2022-04-05,24.914285714285715,26.485714285714288,30.25714285714286,33.0
2022-04-06,24.8,26.37142857142857,30.085714285714285,33.0
2022-04-07,24.9625,26.35,29.675,33.0
2022-04-08,24.87142857142857,26.485714285714288,30.342857142857145,33.0
2022-04-09,25.2,26.857142857142858,30.885714285714283,33.0
2022-04-10,24.7,26.35,30.275,33.0
2022-04-11,23.275,25.425,30.15,33.0
2022-04-12,22.414285714285715,24.685714285714287,29.571428571428573,33.0
2022-04-13,22.2,25.0,30.675,33.0
2022-04-14,24.7375,26.425,30.45,33.0
2022-04-15,23.7125,25.625,29.975,33.0
2022-04-16,23.185714285714287,25.11428571428571,29.400000000000002,33.0
2022-04-17,22.97142857142857,25.114285714285717,29.82857142857143,33.0
2022-04-18,22.771428571428572,25.057142857142857,30.02857142857143,33.0
2022-04-19,23.314285714285717,25.257142857142856,29.599999999999998,33.0
2022-04-20,24.314285714285713,26.400000000000002,31.228571428571428,33.0
2022-04-21,21.0375,24.9,32.5,33.0
2022-04-22,22.525,25.875,33.175,33.0
2022-04-23,25.85,27.625,32.05,33.0
2022-04-24,25.342857142857145,27.02857142857143,31.17142857142857,33.0
2022-04-25,20.6375,24.55,32.075,33.0
2022-04-26,23.325000000000003,25.675,30.975,33.0
2022-04-27,21.7875,25.15,32.275,33.0
2022-04-28,24.45,26.675,31.95,33.0
2022-04-29,25.271428571428572,27.2,31.885714285714283,33.0
2022-04-30,24.271428571428572,26.057142857142857,30.2,33.0
2022-05-01,25.32857142857143,27.057142857142857,31.285714285714285,33.3
2022-05-02,25.166666666666668,26.933333333333334,31.2,33.3
2022-05-03,25.071428571428573,26.97142857142857,31.571428571428573,33.3
2022-05-04,24.157142857142855,26.2,30.942857142857143,33.3
2022-05-05,24.4875,26.375,30.825,33.3
2022-05-06,24.56,26.68,31.76,33.3
2022-05-07,25.0,26.771428571428572,31.085714285714285,33.3
2022-05-08,24.97142857142857,26.8,31.228571428571428,33.3
2022-05-09,25.45,26.975,30.7,33.3
2022-05-10,24.97142857142857,26.74285714285714,31.0,33.3
2022-05-11,25.32857142857143,27.0,31.114285714285717,33.3
2022-05-12,24.9875,26.85,31.325,33.3
2022-05-13,24.525,26.525,31.3,33.3
2022-05-14,24.25714285714286,26.400000000000002,31.4,33.3
2022-05-15,24.7,26.657142857142855,31.37142857142857,33.3
2022-05-16,24.75,26.766666666666666,31.599999999999998,33.3
2022-05-17,24.3125,26.35,31.05,33.3
2022-05-18,23.900000000000002,26.085714285714285,31.085714285714285,33.3
2022-05-19,24.542857142857144,26.428571428571427,30.914285714285715,33.3
2022-05-20,24.228571428571428,26.285714285714285,31.085714285714285,33.3
2022-05-21,24.642857142857142,26.485714285714288,30.828571428571426,33.3
2022-05-22,25.442857142857143,27.25714285714286,31.62857142857143,33.3
2022-05-23,25.599999999999998,27.428571428571427,31.942857142857143,33.3
2022-05-24,25.06,27.0,31.68,33.3
2022-05-25,24.985714285714288,26.942857142857143,31.685714285714287,33.3
2022-05-26,24.2875,26.4,31.35,33.3
2022-05-27,24.4875,26.575,31.55,33.3
2022-05-28,24.275,26.45,31.55,33.3
2022-05-29,22.28,25.4,31.839999999999996,33.3
2022-05-30,24.37142857142857,26.428571428571427,31.285714285714285,33.3
2022-05-31,24.3125,26.425,31.4,33.3
2022-06-01,24.331912442396312,26.38364055299539,28.252875,32.0
2022-06-02,24.35132488479263,26.342281105990786,28.38532625,32.0
2022-06-03,24.37073732718894,26.300921658986177,28.33385,32.0
2022-06-04,24.390149769585253,26.259562211981567,28.408305,32.0
2022-06-05,24.409562211981566,26.218202764976958,28.232565,32.0
2022-06-06,24.428974654377882,26.176843317972352,28.4599425,32.0
2022-06-07,24.448387096774194,26.135483870967743,28.2973225,32.0
2022-06-08,24.467799539170507,26.094124423963134,28.23778,32.0
2022-06-09,24.48721198156682,26.052764976958525,28.3464675,32.0
2022-06-10,24.506624423963135,26.01140552995392,28.6737875,32.0
2022-06-11,24.526036866359448,25.97004608294931,28.21429,32.0
2022-06-12,24.54544930875576,25.9286866359447,28.531195,32.0
2022-06-13,24.564861751152073,25.88732718894009,28.397844285714285,32.0
2022-06-14,24.58427419354839,25.845967741935485,28.80116125,32.0
2022-06-15,24.6036866359447,25.804608294930876,28.19143125,32.0
2022-06-16,24.623099078341014,25.763248847926267,28.60671125,32.0
2022-06-17,24.642511520737326,25.721889400921658,28.35113125,32.0
2022-06-18,24.661923963133642,25.680529953917052,28.659765,32.0
2022-06-19,24.681336405529954,25.639170506912443,28.1951925,32.0
2022-06-20,24.700748847926267,25.597811059907833,28.4866275,32.0
2022-06-21,24.72016129032258,25.556451612903224,28.32712875,32.0
2022-06-22,24.739573732718895,25.51509216589862,28.4613925,32.0
2022-06-23,24.758986175115208,25.47373271889401,28.20693125,32.0
2022-06-24,24.77839861751152,25.4323732718894,28.351565714285716,32.0
2022-06-25,24.797811059907833,25.39101382488479,28.3331075,32.0
2022-06-26,24.81722350230415,25.349654377880185,28.4236475,32.0
2022-06-27,24.83663594470046,25.308294930875576,28.19556875,32.0
2022-06-28,24.856048387096774,25.266935483870967,28.28725,32.0
2022-06-29,24.875460829493086,25.225576036866357,28.32711625,32.0
2022-06-30,24.894873271889402,25.18421658986175,28.41630875,32.0
2022-07-01,24.914285714285715,25.142857142857142,26.136064285714287,29.9
2022-07-02,25.75,26.675,29.0698275,29.9
2022-07-03,25.4625,26.525,29.1701875,29.9
2022-07-04,25.8,26.266666666666666,27.856666666666666,29.899999999999995
2022-07-05,25.676785714285714,26.175,27.791047142857142,29.899999999999995
2022-07-06,25.55357142857143,26.083333333333332,27.72542761904762,29.899999999999995
2022-07-07,25.430357142857144,25.991666666666667,27.659808095238095,29.899999999999995
2022-07-08,25.307142857142857,25.9,27.59418857142857,29.9
2022-07-09,25.18392857142857,25.808333333333334,27.528569047619047,29.9
2022-07-10,25.060714285714287,25.716666666666665,27.462949523809524,29.9
2022-07-11,24.9375,25.625,27.39733,29.9
2022-07-12,24.875,25.45,27.172685,29.9
2022-07-13,25.099999999999998,25.514285714285712,26.71248142857143,29.9
2022-07-14,24.857142857142858,25.457142857142856,27.11262,29.9
2022-07-15,25.0875,25.8,27.8489775,29.9
2022-07-16,25.4625,26.075,27.725825,29.9
2022-07-17,25.25,26.275,28.925925,29.9
2022-07-18,24.957142857142856,25.771428571428572,27.886985714285714,29.9
2022-07-19,24.7,25.657142857142855,28.316945714285712,29.9
